id,effectiveTime,active,moduleId,conceptId,languageCode,typeId,term,caseSignificanceId
573812015,20020131,1,900000000000207008,190255006,en,900000000000003001,Thyrotoxicosis from ectopic thyroid nodule with no crisis (disorder),900000000000020002
573813013,20020131,1,900000000000207008,190256007,en,900000000000003001,Thyrotoxicosis from ectopic thyroid nodule with crisis (disorder),900000000000020002
573814019,20020131,1,900000000000207008,190257003,en,900000000000003001,Thyrotoxicosis from ectopic thyroid nodule NOS (disorder),900000000000020002
573816017,20020131,1,900000000000207008,190259000,en,900000000000003001,Thyrotoxicosis of other specified origin with no crisis (disorder),900000000000020002
573817014,20020131,1,900000000000207008,190260005,en,900000000000003001,Thyrotoxicosis of other specified origin with crisis (disorder),900000000000020002
573820018,20020131,1,900000000000207008,105661001,en,900000000000003001,Disease due to Schistosomatidae (disorder),900000000000020002
573821019,20020131,1,900000000000207008,190263007,en,900000000000003001,Thyrotoxicosis of other specified origin NOS (disorder),900000000000020002
573822014,20020131,1,900000000000207008,190264001,en,900000000000003001,Thyrotoxicosis without mention of goiter or other cause (disorder),900000000000020002
573823016,20020131,1,900000000000207008,190265000,en,900000000000003001,Thyrotoxicosis without mention of goiter or other cause with no crisis (disorder),900000000000020002
573824010,20020131,1,900000000000207008,190266004,en,900000000000003001,Thyrotoxicosis without mention of goiter or other cause with crisis (disorder),900000000000020002
573825011,20020131,1,900000000000207008,190267008,en,900000000000003001,Thyrotoxicosis NOS (disorder),900000000000020002
573826012,20020131,1,900000000000207008,190268003,en,900000000000003001,Congenital hypothyroidism (disorder),900000000000020002
573828013,20020131,1,900000000000207008,190270007,en,900000000000003001,Other specified congenital hypothyroidism (disorder),900000000000020002
573830010,20020131,1,900000000000207008,105662008,en,900000000000003001,Disease due to Fasciolidae (disorder),900000000000020002
573835017,20020131,1,900000000000207008,190276001,en,900000000000003001,Other postablative hypothyroidism (disorder),900000000000020002
573836016,20020131,1,900000000000207008,190277005,en,900000000000003001,Irradiation hypothyroidism (disorder),900000000000020002
573837013,20020131,1,900000000000207008,190278000,en,900000000000003001,Postablative hypothyroidism NOS (disorder),900000000000020002
573838015,20020131,1,900000000000207008,190279008,en,900000000000003001,Iodine hypothyroidism (disorder),900000000000020002
573840013,20020131,1,900000000000207008,190281005,en,900000000000003001,Other iatrogenic hypothyroidism (disorder),900000000000020002
573841012,20020131,1,900000000000207008,190282003,en,900000000000003001,Hypothyroidism resulting from para-aminosalicylic acid (disorder),900000000000020002
573842017,20020131,1,900000000000207008,105663003,en,900000000000003001,Disease due to Diplostomatidae (disorder),900000000000020002
573843010,20020131,1,900000000000207008,190283008,en,900000000000003001,Hypothyroidism resulting from phenylbutazone (disorder),900000000000020002
573844016,20020131,1,900000000000207008,190284002,en,900000000000003001,Hypothyroidism resulting from resorcinol (disorder),900000000000020002
573845015,20020131,1,900000000000207008,190285001,en,900000000000003001,Iatrogenic hypothyroidism NOS (disorder),900000000000020002
573849014,20020131,1,900000000000207008,190289007,en,900000000000003001,Other acquired hypothyroidism (disorder),900000000000020002
573851013,20020131,1,900000000000207008,190291004,en,900000000000003001,Premature puberty due to hypothyroidism (disorder),900000000000020002
573853011,20020131,1,900000000000207008,105664009,en,900000000000003001,Disease due to Echinostomatidae (disorder),900000000000020002
573854017,20020131,1,900000000000207008,190293001,en,900000000000003001,Acute thyroiditis (disorder),900000000000020002
573855016,20020131,1,900000000000207008,190294007,en,900000000000003001,Acute non-suppurative thyroiditis (disorder),900000000000020002
573856015,20020131,1,900000000000207008,190295008,en,900000000000003001,Acute thyroiditis NOS (disorder),900000000000020002
573860017,20020131,1,900000000000207008,105665005,en,900000000000003001,Disease due to Strigeidae (disorder),900000000000020002
573861018,20020131,1,900000000000207008,190299002,en,900000000000003001,Other and unspecified chronic thyroiditis (disorder),900000000000020002
573863015,20020131,1,900000000000207008,190301009,en,900000000000003001,Thyroiditis NOS (disorder),900000000000020002
573864014,20020131,1,900000000000207008,190302002,en,900000000000003001,Other disorders of thyroid (disorder),900000000000020002
573865010,20020131,1,900000000000207008,190303007,en,900000000000003001,Disorder of thyrocalcitonin secretion (disorder),900000000000020002
573866011,20020131,1,900000000000207008,190304001,en,900000000000003001,Dyshormonogenic goiter (disorder),900000000000020002
573867019,20020131,1,900000000000207008,190305000,en,900000000000003001,Thyroid hemorrhage and infarction (disorder),900000000000020002
573868012,20020131,1,900000000000207008,105666006,en,900000000000003001,Disease due to Paramphistomatidae (disorder),900000000000020002
573869016,20020131,1,900000000000207008,190306004,en,900000000000003001,Thyroid hemorrhage or infarction NOS (disorder),900000000000020002
573870015,20020131,1,900000000000207008,190307008,en,900000000000003001,Other specified thyroid disorders (disorder),900000000000020002
573871016,20020131,1,900000000000207008,190308003,en,900000000000003001,Thyroid-binding globulin abnormality (disorder),900000000000020002
573872011,20020131,1,900000000000207008,190309006,en,900000000000003001,Thyroid atrophy (disorder),900000000000020002
573873018,20020131,1,900000000000207008,190310001,en,900000000000003001,Other specified thyroid disorder NOS (disorder),900000000000020002
573874012,20020131,1,900000000000207008,190311002,en,900000000000003001,Thyroid disorder NOS (disorder),900000000000020002
573879019,20020131,1,900000000000207008,105667002,en,900000000000003001,Disease due to Gastrodiscoides (disorder),900000000000020002
573884013,20020131,1,900000000000207008,190320006,en,900000000000003001,Other endocrine gland diseases (disorder),900000000000020002
573885014,20020131,1,900000000000207008,190321005,en,900000000000003001,Diabetes mellitus with no mention of complication (disorder),900000000000020002
573888011,20020131,1,900000000000207008,190324002,en,900000000000003001,Diabetes mellitus NOS with no mention of complication (disorder),900000000000020002
573889015,20020131,1,900000000000207008,105668007,en,900000000000003001,Disease due to Dicrocoeliidae (disorder),900000000000020002
573890012,20020131,1,900000000000207008,190325001,en,900000000000003001,"Diabetes mellitus, juvenile type, with ketoacidosis (disorder)",900000000000020002
573891011,20020131,1,900000000000207008,190326000,en,900000000000003001,"Diabetes mellitus, adult onset, with ketoacidosis (disorder)",900000000000020002
573892016,20020131,1,900000000000207008,190327009,en,900000000000003001,Other specified diabetes mellitus with ketoacidosis (disorder),900000000000020002
573893014,20020131,1,900000000000207008,190328004,en,900000000000003001,Diabetes mellitus NOS with ketoacidosis (disorder),900000000000020002
573894015,20020131,1,900000000000207008,190329007,en,900000000000003001,Diabetes mellitus with hyperosmolar coma (disorder),900000000000020002
573895019,20020131,1,900000000000207008,190330002,en,900000000000003001,"Diabetes mellitus, juvenile type, with hyperosmolar coma (disorder)",900000000000020002
573896018,20020131,1,900000000000207008,190331003,en,900000000000003001,"Diabetes mellitus, adult onset, with hyperosmolar coma (disorder)",900000000000020002
573897010,20020131,1,900000000000207008,190332005,en,900000000000003001,Diabetes mellitus NOS with hyperosmolar coma (disorder),900000000000020002
573898017,20020131,1,900000000000207008,190333000,en,900000000000003001,Diabetes mellitus with ketoacidotic coma (disorder),900000000000020002
573899013,20020131,1,900000000000207008,105669004,en,900000000000003001,Disease due to Plagiorchiidae (disorder),900000000000020002
573900015,20020131,1,900000000000207008,190334006,en,900000000000003001,"Diabetes mellitus, juvenile type, with ketoacidotic coma (disorder)",900000000000020002
573901016,20020131,1,900000000000207008,190335007,en,900000000000003001,"Diabetes mellitus, adult onset, with ketoacidotic coma (disorder)",900000000000020002
573902011,20020131,1,900000000000207008,190336008,en,900000000000003001,Other specified diabetes mellitus with coma (disorder),900000000000020002
573903018,20020131,1,900000000000207008,190337004,en,900000000000003001,Diabetes mellitus NOS with ketoacidotic coma (disorder),900000000000020002
573905013,20020131,1,900000000000207008,190339001,en,900000000000003001,"Diabetes mellitus, juvenile type, with renal manifestation (disorder)",900000000000020002
573906014,20020131,1,900000000000207008,190340004,en,900000000000003001,"Diabetes mellitus, adult onset, with renal manifestation (disorder)",900000000000020002
573907017,20020131,1,900000000000207008,190341000,en,900000000000003001,Other specified diabetes mellitus with renal complications (disorder),900000000000020002
573908010,20020131,1,900000000000207008,190342007,en,900000000000003001,Diabetes mellitis with nephropathy NOS (disorder),900000000000020002
573909019,20020131,1,900000000000207008,190343002,en,900000000000003001,Diabetes mellitus with ophthalmic manifestation (disorder),900000000000020002
573911011,20020131,1,900000000000207008,105670003,en,900000000000003001,Disease due to Paragonimidae (disorder),900000000000020002
573912016,20020131,1,900000000000207008,190345009,en,900000000000003001,"Diabetes mellitus, juvenile type, with ophthalmic manifestation (disorder)",900000000000020002
573913014,20020131,1,900000000000207008,10567003,en,900000000000003001,Four X syndrome (disorder),900000000000020002
573914015,20020131,1,900000000000207008,190346005,en,900000000000003001,"Diabetes mellitus, adult onset, with ophthalmic manifestation (disorder)",900000000000020002
573915019,20020131,1,900000000000207008,190347001,en,900000000000003001,Other specified diabetes mellitus with ophthalmic complications (disorder),900000000000020002
573916018,20020131,1,900000000000207008,190348006,en,900000000000003001,Diabetes mellitus NOS with ophthalmic manifestation (disorder),900000000000020002
573918017,20020131,1,900000000000207008,190350003,en,900000000000003001,"Diabetes mellitus, juvenile type, with neurological manifestation (disorder)",900000000000020002
573919013,20020131,1,900000000000207008,190351004,en,900000000000003001,"Diabetes mellitus, adult onset, with neurological manifestation (disorder)",900000000000020002
573920019,20020131,1,900000000000207008,190352006,en,900000000000003001,Other specified diabetes mellitus with neurological complications (disorder),900000000000020002
573921015,20020131,1,900000000000207008,190353001,en,900000000000003001,Diabetes mellitus NOS with neurological manifestation (disorder),900000000000020002
573923017,20020131,1,900000000000207008,105671004,en,900000000000003001,Disease due to Cyclocoelidae (disorder),900000000000020002
573924011,20020131,1,900000000000207008,190355008,en,900000000000003001,"Diabetes mellitus, juvenile type, with peripheral circulatory disorder (disorder)",900000000000020002
573925012,20020131,1,900000000000207008,190356009,en,900000000000003001,"Diabetes mellitus, adult onset, with peripheral circulatory disorder (disorder)",900000000000020002
573926013,20020131,1,900000000000207008,190357000,en,900000000000003001,"Diabetes mellitus, adult with gangrene (disorder)",900000000000020002
573927016,20020131,1,900000000000207008,190358005,en,900000000000003001,IDDM with peripheral circulatory disorder (disorder),900000000000020002
573928014,20020131,1,900000000000207008,190359002,en,900000000000003001,NIDDM with peripheral circulatory disorder (disorder),900000000000020002
573929018,20020131,1,900000000000207008,190360007,en,900000000000003001,Other specified diabetes mellitus with peripheral circulatory complications (disorder),900000000000020002
573930011,20020131,1,900000000000207008,190361006,en,900000000000003001,Diabetes mellitus NOS with peripheral circulatory disorder (disorder),900000000000020002
573932015,20020131,1,900000000000207008,190363009,en,900000000000003001,Type I diabetes mellitus with renal complications (disorder),900000000000020002
573933013,20020131,1,900000000000207008,190364003,en,900000000000003001,Type I diabetes mellitus with ophthalmic complications (disorder),900000000000020002
573934019,20020131,1,900000000000207008,105672006,en,900000000000003001,Disease due to Opisthorchiidae (disorder),900000000000020002
573935018,20020131,1,900000000000207008,190365002,en,900000000000003001,Type I diabetes mellitus with neurological complications (disorder),900000000000020002
573936017,20020131,1,900000000000207008,190366001,en,900000000000003001,Type I diabetes mellitus with multiple complications (disorder),900000000000020002
573938016,20020131,1,900000000000207008,190368000,en,900000000000003001,Type I diabetes mellitus with ulcer (disorder),900000000000020002
573939012,20020131,1,900000000000207008,190369008,en,900000000000003001,Type I diabetes mellitus with gangrene (disorder),900000000000020002
573940014,20020131,1,900000000000207008,190370009,en,900000000000003001,Type I diabetes mellitus with retinopathy (disorder),900000000000020002
573941013,20020131,1,900000000000207008,190371008,en,900000000000003001,Type I diabetes mellitus - poor control (disorder),900000000000020002
573942018,20020131,1,900000000000207008,190372001,en,900000000000003001,Type I diabetes mellitus maturity onset (disorder),900000000000020002
573945016,20020131,1,900000000000207008,105673001,en,900000000000003001,Disease due to Notocotylidae (disorder),900000000000020002
573953012,20020131,1,900000000000207008,190382000,en,900000000000003001,Other specified diabetes mellitus with multiple complications (disorder),900000000000020002
573954018,20020131,1,900000000000207008,190383005,en,900000000000003001,Unspecified diabetes mellitus with multiple complications (disorder),900000000000020002
573956016,20020131,1,900000000000207008,105674007,en,900000000000003001,Disease due to Heterophyidae (disorder),900000000000020002
573957013,20020131,1,900000000000207008,190385003,en,900000000000003001,Type II diabetes mellitus with renal complications (disorder),900000000000020002
573958015,20020131,1,900000000000207008,190386002,en,900000000000003001,Type II diabetes mellitus with ophthalmic complications (disorder),900000000000020002
573959011,20020131,1,900000000000207008,190387006,en,900000000000003001,Type II diabetes mellitus with neurological complications (disorder),900000000000020002
573960018,20020131,1,900000000000207008,190388001,en,900000000000003001,Type II diabetes mellitus with multiple complications (disorder),900000000000020002
573961019,20020131,1,900000000000207008,190389009,en,900000000000003001,Type II diabetes mellitus with ulcer (disorder),900000000000020002
573962014,20020131,1,900000000000207008,190390000,en,900000000000003001,Type II diabetes mellitus with gangrene (disorder),900000000000020002
573963016,20020131,1,900000000000207008,190391001,en,900000000000003001,Type II diabetes mellitus with retinopathy (disorder),900000000000020002
573964010,20020131,1,900000000000207008,190392008,en,900000000000003001,Type II diabetes mellitus - poor control (disorder),900000000000020002
573968013,20020131,1,900000000000207008,105675008,en,900000000000003001,Disease due to Dactylogyridae (disorder),900000000000020002
573978011,20020131,1,900000000000207008,190405001,en,900000000000003001,Malnutrition-related diabetes mellitus with coma (disorder),900000000000020002
573979015,20020131,1,900000000000207008,105676009,en,900000000000003001,Disease due to Sanguinicolidae (disorder),900000000000020002
573980017,20020131,1,900000000000207008,190406000,en,900000000000003001,Malnutrition-related diabetes mellitus with ketoacidosis (disorder),900000000000020002
573981018,20020131,1,900000000000207008,190407009,en,900000000000003001,Malnutrition-related diabetes mellitus with renal complications (disorder),900000000000020002
573982013,20020131,1,900000000000207008,190408004,en,900000000000003001,Malnutrition-related diabetes mellitus with ophthalmic complications (disorder),900000000000020002
573983015,20020131,1,900000000000207008,190409007,en,900000000000003001,Malnutrition-related diabetes mellitus with neurological complications (disorder),900000000000020002
573984014,20020131,1,900000000000207008,190410002,en,900000000000003001,Malnutrition-related diabetes mellitus with peripheral circulatory complications (disorder),900000000000020002
573985010,20020131,1,900000000000207008,190411003,en,900000000000003001,Malnutrition-related diabetes mellitus with multiple complications (disorder),900000000000020002
573986011,20020131,1,900000000000207008,190412005,en,900000000000003001,Malnutrition-related diabetes mellitus without complications (disorder),900000000000020002
573991012,20020131,1,900000000000207008,190416008,en,900000000000003001,Steroid-induced diabetes mellitus without complication (disorder),900000000000020002
573992017,20020131,1,900000000000207008,190417004,en,900000000000003001,Diabetes mellitus with other specified manifestation (disorder),900000000000020002
573993010,20020131,1,900000000000207008,190418009,en,900000000000003001,"Diabetes mellitus, juvenile type, with other specified manifestation (disorder)",900000000000020002
573994016,20020131,1,900000000000207008,190419001,en,900000000000003001,"Diabetes mellitus, adult onset, with other specified manifestation (disorder)",900000000000020002
573995015,20020131,1,900000000000207008,190420007,en,900000000000003001,Other specified diabetes mellitus with other specified complications (disorder),900000000000020002
573996019,20020131,1,900000000000207008,190421006,en,900000000000003001,Diabetes mellitus NOS with other specified manifestation (disorder),900000000000020002
573997011,20020131,1,900000000000207008,190422004,en,900000000000003001,Diabetes mellitus with unspecified complication (disorder),900000000000020002
573998018,20020131,1,900000000000207008,190423009,en,900000000000003001,"Diabetes mellitus, juvenile type, with unspecified complication (disorder)",900000000000020002
573999014,20020131,1,900000000000207008,190424003,en,900000000000003001,"Diabetes mellitus, adult onset, with unspecified complication (disorder)",900000000000020002
574000011,20020131,1,900000000000207008,190425002,en,900000000000003001,Other specified diabetes mellitus with unspecified complications (disorder),900000000000020002
574001010,20020131,1,900000000000207008,105678005,en,900000000000003001,Disease due to cestodes of order Pseudophyllidea (disorder),900000000000020002
574002015,20020131,1,900000000000207008,190426001,en,900000000000003001,Diabetes mellitus NOS with unspecified complication (disorder),900000000000020002
574003013,20020131,1,900000000000207008,190427005,en,900000000000003001,Other disorders of pancreatic internal secretion (disorder),900000000000020002
574005018,20020131,1,900000000000207008,190429008,en,900000000000003001,Self-induced hyperinsulinemia (disorder),900000000000020002
574006017,20020131,1,900000000000207008,190430003,en,900000000000003001,Hypoglycemic coma NOS (disorder),900000000000020002
574007014,20020131,1,900000000000207008,190431004,en,900000000000003001,Other hyperinsulinism (disorder),900000000000020002
574008016,20020131,1,900000000000207008,190432006,en,900000000000003001,Other hyperinsulinism NOS (disorder),900000000000020002
574009012,20020131,1,900000000000207008,105679002,en,900000000000003001,Disease due to Diphyllobothriidae (disorder),900000000000020002
574010019,20020131,1,900000000000207008,190433001,en,900000000000003001,Hypoglycemia unspecified (disorder),900000000000020002
574011015,20020131,1,900000000000207008,190434007,en,900000000000003001,Reactive hypoglycemia NOS (disorder),900000000000020002
574012010,20020131,1,900000000000207008,190435008,en,900000000000003001,Spontaneous hypoglycemia NOS (disorder),900000000000020002
574013017,20020131,1,900000000000207008,190436009,en,900000000000003001,Hypoglycemia unspecified NOS (disorder),900000000000020002
574014011,20020131,1,900000000000207008,190437000,en,900000000000003001,Post-surgical hypoinsulinemia (disorder),900000000000020002
574015012,20020131,1,900000000000207008,190438005,en,900000000000003001,Postpancreatectomy hyperglycemia [dup] (disorder),900000000000020002
574016013,20020131,1,900000000000207008,190439002,en,900000000000003001,Post-surgical hyperglycemia NOS (disorder),900000000000020002
574017016,20020131,1,900000000000207008,190440000,en,900000000000003001,Excessive glucagon secretion (disorder),900000000000020002
574019018,20020131,1,900000000000207008,105680004,en,900000000000003001,Disease due to cestodes of order Cyclophyllidea (disorder),900000000000020002
574020012,20020131,1,900000000000207008,190442008,en,900000000000003001,Glucagon secretion abnormality NOS (disorder),900000000000020002
574021011,20020131,1,900000000000207008,10568008,en,900000000000003001,Open fracture of eight OR more ribs (disorder),900000000000020002
574023014,20020131,1,900000000000207008,190444009,en,900000000000003001,Diminished gastrin secretion (disorder),900000000000020002
574024015,20020131,1,900000000000207008,190445005,en,900000000000003001,Gastrin secretion abnormality NOS (disorder),900000000000020002
574025019,20020131,1,900000000000207008,190446006,en,900000000000003001,Other specified disorders of pancreatic internal secretion (disorder),900000000000020002
574026018,20020131,1,900000000000207008,190447002,en,900000000000003001,Steroid-induced diabetes (disorder),900000000000020002
574027010,20020131,1,900000000000207008,190448007,en,900000000000003001,Drug-induced hypoglycemia without coma (disorder),900000000000020002
574028017,20020131,1,900000000000207008,190449004,en,900000000000003001,Oth spec int pancr secret NOS (disorder),900000000000020002
574030015,20020131,1,900000000000207008,105681000,en,900000000000003001,Disease due to Dilepididae (disorder),900000000000020002
574034012,20020131,1,900000000000207008,190454008,en,900000000000003001,Autoimmune parathyroiditis (disorder),900000000000020002
574035013,20020131,1,900000000000207008,190455009,en,900000000000003001,Post-surgical hypoparathyroidism (disorder),900000000000020002
574037017,20020131,1,900000000000207008,190457001,en,900000000000003001,Hypoparathyroidism NOS (disorder),900000000000020002
574038010,20020131,1,900000000000207008,190458006,en,900000000000003001,Other parathyroid disorders (disorder),900000000000020002
574039019,20020131,1,900000000000207008,105682007,en,900000000000003001,Disease due to Hymenolepididae (disorder),900000000000020002
574040017,20020131,1,900000000000207008,190459003,en,900000000000003001,Cyst of parathyroid (disorder),900000000000020002
574041018,20020131,1,900000000000207008,190460008,en,900000000000003001,Hemorrhage of parathyroid (disorder),900000000000020002
574042013,20020131,1,900000000000207008,190461007,en,900000000000003001,Other disorder of parathyroid glands NOS (disorder),900000000000020002
574043015,20020131,1,900000000000207008,190462000,en,900000000000003001,Parathyroid disorder NOS (disorder),900000000000020002
574047019,20020131,1,900000000000207008,190466002,en,900000000000003001,Disorders of growth hormone excess NOS (disorder),900000000000020002
574048012,20020131,1,900000000000207008,105683002,en,900000000000003001,Disease due to Taeniidae (disorder),900000000000020002
574052012,20020131,1,900000000000207008,190470005,en,900000000000003001,Idiopathic panhypopituitarism (disorder),900000000000020002
574053019,20020131,1,900000000000207008,190471009,en,900000000000003001,Post-birth injury panhypopituitarism (disorder),900000000000020002
574054013,20020131,1,900000000000207008,190472002,en,900000000000003001,Post-infarction panhypopituitarism (disorder),900000000000020002
574056010,20020131,1,900000000000207008,190474001,en,900000000000003001,Other specified panhypopituitarism (disorder),900000000000020002
574057018,20020131,1,900000000000207008,190475000,en,900000000000003001,Panhypopituitarism NOS (disorder),900000000000020002
574059015,20020131,1,900000000000207008,105684008,en,900000000000003001,Infection by tapeworm larvae (disorder),900000000000020002
574061012,20020131,1,900000000000207008,190478003,en,900000000000003001,Pituitary dwarfism NOS (disorder),900000000000020002
574062017,20020131,1,900000000000207008,190479006,en,900000000000003001,Other anterior pituitary disorder (disorder),900000000000020002
574063010,20020131,1,900000000000207008,190480009,en,900000000000003001,FSH - follicle stimulating hormone deficiency (disorder),900000000000020002
574064016,20020131,1,900000000000207008,190481008,en,900000000000003001,LH - luteinizing hormone deficiency (disorder),900000000000020002
574067011,20020131,1,900000000000207008,105685009,en,900000000000003001,Disease due to Fimbriariidae (disorder),900000000000020002
574069014,20020131,1,900000000000207008,190485004,en,900000000000003001,Other disorders of neurohypophysis (disorder),900000000000020002
574070010,20020131,1,900000000000207008,190486003,en,900000000000003001,Other disorder of neurohypophysis NOS (disorder),900000000000020002
574072019,20020131,1,900000000000207008,190488002,en,900000000000003001,Iatrogenic pituitary disorder NOS (disorder),900000000000020002
574074018,20020131,1,900000000000207008,105686005,en,900000000000003001,Disease due to Anoplocephalidae (disorder),900000000000020002
574076016,20020131,1,900000000000207008,190491002,en,900000000000003001,Other pituitary disorders and diencephalohypophyseal syndromes (disorder),900000000000020002
574077013,20020131,1,900000000000207008,190492009,en,900000000000003001,Diencephalic syndrome secondary to tumor (disorder),900000000000020002
574078015,20020131,1,900000000000207008,190493004,en,900000000000003001,Other diencephalic syndrome (disorder),900000000000020002
574079011,20020131,1,900000000000207008,190494005,en,900000000000003001,Other pituitary disorders and diencephalohypophyseal syndromes NOS (disorder),900000000000020002
574080014,20020131,1,900000000000207008,190495006,en,900000000000003001,Pituitary disorders NOS (disorder),900000000000020002
574081013,20020131,1,900000000000207008,105687001,en,900000000000003001,Disease due to Thysanosomidae (disorder),900000000000020002
574083011,20020131,1,900000000000207008,190497003,en,900000000000003001,Other specified thymus disease (disorder),900000000000020002
574085016,20020131,1,900000000000207008,190499000,en,900000000000003001,Other specified thymus disease NOS (disorder),900000000000020002
574086015,20020131,1,900000000000207008,190500009,en,900000000000003001,Thymus disease NOS (disorder),900000000000020002
574087012,20020131,1,900000000000207008,190501008,en,900000000000003001,Idiopathic Cushing's syndrome (disorder),900000000000020002
574088019,20020131,1,900000000000207008,105688006,en,900000000000003001,Disease due to Davaineidae (disorder),900000000000020002
574089010,20020131,1,900000000000207008,190502001,en,900000000000003001,Pituitary-dependent Cushing's disease (disorder),900000000000020002
574092014,20020131,1,900000000000207008,190505004,en,900000000000003001,Cushing's syndrome NOS (disorder),900000000000020002
574094010,20020131,1,900000000000207008,190507007,en,900000000000003001,Primary hyperaldosteronism (disorder),900000000000020002
574095011,20020131,1,900000000000207008,105689003,en,900000000000003001,Disease due to Mesocestoididae (disorder),900000000000020002
574096012,20020131,1,900000000000207008,190508002,en,900000000000003001,Other specified hyperaldosteronism (disorder),900000000000020002
574097015,20020131,1,900000000000207008,190509005,en,900000000000003001,Hyperaldosteronism NOS (disorder),900000000000020002
574099017,20020131,1,900000000000207008,190511001,en,900000000000003001,Congenital adrenogenital syndrome (disorder),900000000000020002
574100013,20020131,1,900000000000207008,190512008,en,900000000000003001,Acquired adrenogenital syndrome (disorder),900000000000020002
574103010,20020131,1,900000000000207008,105690007,en,900000000000003001,Disease due to Linstowiidae (disorder),900000000000020002
574104016,20020131,1,900000000000207008,190514009,en,900000000000003001,Other adrenogenital syndrome with salt loss (disorder),900000000000020002
574108018,20020131,1,900000000000207008,190518007,en,900000000000003001,Other specified adrenogenital disorder (disorder),900000000000020002
574109014,20020131,1,900000000000207008,190519004,en,900000000000003001,Adrenogenital disorder NOS (disorder),900000000000020002
574113019,20020131,1,900000000000207008,105691006,en,900000000000003001,Disease due to cestodes of order Caryophyllidea (disorder),900000000000020002
574115014,20020131,1,900000000000207008,190524001,en,900000000000003001,Drug-induced adrenocortical insufficiency (disorder),900000000000020002
574116010,20020131,1,900000000000207008,190525000,en,900000000000003001,Postprocedural adrenocortical(-medullary) hypofunction (disorder),900000000000020002
574119015,20020131,1,900000000000207008,190528003,en,900000000000003001,Other adrenal hypofunction (disorder),900000000000020002
574120014,20020131,1,900000000000207008,190529006,en,900000000000003001,Other adrenal hypofunction NOS (disorder),900000000000020002
574121013,20020131,1,900000000000207008,105692004,en,900000000000003001,Disease due to Caryophyllaeidae (disorder),900000000000020002
574122018,20020131,1,900000000000207008,190530001,en,900000000000003001,Other specified adrenal disorders (disorder),900000000000020002
574123011,20020131,1,900000000000207008,190531002,en,900000000000003001,Other specified adrenal disorder NOS (disorder),900000000000020002
574124017,20020131,1,900000000000207008,190532009,en,900000000000003001,Adrenal gland disorder NOS (disorder),900000000000020002
574125016,20020131,1,900000000000207008,190533004,en,900000000000003001,Estrogen excess (disorder),900000000000020002
574126015,20020131,1,900000000000207008,190534005,en,900000000000003001,Other ovarian hyperfunction (disorder),900000000000020002
574127012,20020131,1,900000000000207008,190535006,en,900000000000003001,Hypersecretion of ovarian progesterone (disorder),900000000000020002
574128019,20020131,1,900000000000207008,105693009,en,900000000000003001,Disease due to Nematoda (disorder),900000000000020002
574129010,20020131,1,900000000000207008,190536007,en,900000000000003001,Other specified other ovarian hyperfunction (disorder),900000000000020002
574130017,20020131,1,900000000000207008,190537003,en,900000000000003001,Other ovarian hyperfunction NOS (disorder),900000000000020002
574131018,20020131,1,900000000000207008,190538008,en,900000000000003001,Postablative ovarian failure (disorder),900000000000020002
574132013,20020131,1,900000000000207008,190539000,en,900000000000003001,Post-surgical ovarian failure (disorder),900000000000020002
574133015,20020131,1,900000000000207008,190540003,en,900000000000003001,Other iatrogenic postablative ovarian failure (disorder),900000000000020002
574134014,20020131,1,900000000000207008,190541004,en,900000000000003001,Other specified postablative ovarian failure (disorder),900000000000020002
574135010,20020131,1,900000000000207008,190542006,en,900000000000003001,Postablative ovarian failure NOS (disorder),900000000000020002
574137019,20020131,1,900000000000207008,105694003,en,900000000000003001,Disease due to superfamily Ancylostomatoidea (disorder),900000000000020002
574139016,20020131,1,900000000000207008,190545008,en,900000000000003001,Hypergonadotrophic ovarian failure (disorder),900000000000020002
574141015,20020131,1,900000000000207008,190547000,en,900000000000003001,Other specified other ovarian failure (disorder),900000000000020002
574142010,20020131,1,900000000000207008,190548005,en,900000000000003001,Other ovarian failure NOS (disorder),900000000000020002
574144011,20020131,1,900000000000207008,190550002,en,900000000000003001,Other ovarian dysfunction (disorder),900000000000020002
574145012,20020131,1,900000000000207008,190551003,en,900000000000003001,Ovarian dysfunction NOS (disorder),900000000000020002
574146013,20020131,1,900000000000207008,105695002,en,900000000000003001,Disease due to superfamily Protostrongyloidea (disorder),900000000000020002
574147016,20020131,1,900000000000207008,190552005,en,900000000000003001,Postablative testicular hypofunction (disorder),900000000000020002
574148014,20020131,1,900000000000207008,190553000,en,900000000000003001,Post-surgical testicular hypofunction (disorder),900000000000020002
574149018,20020131,1,900000000000207008,190554006,en,900000000000003001,Other iatrogenic postablative testicular hypofunction (disorder),900000000000020002
574150018,20020131,1,900000000000207008,190555007,en,900000000000003001,Other specified postablative testicular hypofunction (disorder),900000000000020002
574151019,20020131,1,900000000000207008,190556008,en,900000000000003001,Postablative testicular hypofunction NOS (disorder),900000000000020002
574155011,20020131,1,900000000000207008,190560006,en,900000000000003001,Other specified other testicular hypofunction (disorder),900000000000020002
574156012,20020131,1,900000000000207008,105696001,en,900000000000003001,Disease due to superfamily Ascaridoidea (disorder),900000000000020002
574157015,20020131,1,900000000000207008,190561005,en,900000000000003001,Other testicular hypofunction NOS (disorder),900000000000020002
574159017,20020131,1,900000000000207008,190563008,en,900000000000003001,Transmissible disease (disorder),900000000000020002
